cohort,species_pair,n_total_pairs,n_hgt_pairs,hgt_rate,phylo_dist,trait_value
Dutch,229_3-312_1,4,0,0.0,1.7144165929999993,1
Dutch,229_3-317_1,7,0,0.0,1.7146312899999994,1
Dutch,229_3-318_21,17,0,0.0,1.7011055109999995,1
Dutch,229_3-318_38,1,0,0.0,1.7032527949999994,1
Dutch,229_3-318_40,40,0,0.0,1.7022115689999993,1
Dutch,229_3-318_46,2,0,0.0,1.705749901999999,1
Dutch,229_3-318_79,3,0,0.0,1.7019142539999994,1
Dutch,229_3-31_2,1,0,0.0,2.439342004999999,2
Dutch,229_3-324_1,1,0,0.0,1.6913434659999995,1
Dutch,229_3-326_1,203,0,0.0,1.7514051439999996,1
Dutch,229_3-32_1,129,0,0.0,2.3147861079999994,2
Dutch,229_3-330_1,83,0,0.0,1.8537255929999996,1
Dutch,229_3-332_1,61,0,0.0,1.8803379599999992,1
Dutch,229_3-333_1,54,0,0.0,1.819179247999999,1
Dutch,229_3-334_1,323,0,0.0,1.835197408,1
Dutch,229_3-334_2,8,0,0.0,1.839622992,1
Dutch,229_3-334_3,204,0,0.0,1.8423437719999995,1
Dutch,229_3-335_1,2694,12,0.004454342984409799,1.8324009109999997,1
Dutch,229_3-34_1,18,0,0.0,2.2204484899999994,2
Dutch,229_3-36_1,39,0,0.0,2.3324166279999994,2
Dutch,229_3-37_1,16,0,0.0,2.325953040999999,2
Dutch,229_3-39_2,21,0,0.0,2.3197976969999994,2
Dutch,229_3-39_5,87,0,0.0,2.324560693999999,2
Dutch,229_3-40_1,37,0,0.0,2.3213715819999994,2
Dutch,229_3-41_1,1,0,0.0,2.329093382999999,2
Dutch,229_3-42_1,2,0,0.0,2.3160526189999997,2
Dutch,229_3-42_2,213,0,0.0,2.31526034,2
Dutch,229_3-43_1,78,0,0.0,2.3218493499999995,2
Dutch,229_3-44_1,146,0,0.0,2.326921487999999,2
Dutch,229_3-44_3,199,0,0.0,2.3276319279999997,2
Dutch,229_3-44_4,3,0,0.0,2.3361936539999992,2
Dutch,229_3-44_5,8,0,0.0,2.330015669,2
Dutch,229_3-45_1,1350,0,0.0,2.407098240999999,2
Dutch,229_3-46_1,343,0,0.0,2.275721616999999,2
Dutch,229_3-47_2,7,0,0.0,2.2801311319999997,2
Dutch,229_3-48_2,673,1,0.0014858841010401188,2.337943616999999,2
Dutch,229_3-4_3,4,0,0.0,2.2191962689999998,2
Dutch,229_3-50_1,31,0,0.0,2.3329065339999997,2
Dutch,229_3-51_1,16,0,0.0,2.335484763999999,2
Dutch,229_3-52_1,34,0,0.0,2.3400196049999997,2
Dutch,229_3-66_3,13,0,0.0,1.95648801,2
Dutch,229_3-66_4,4,0,0.0,1.9509275879999997,2
Dutch,229_3-66_5,1103,0,0.0,1.9494457939999996,2
Dutch,229_3-69_1,7,0,0.0,1.9465977499999991,2
Dutch,229_3-69_3,14,0,0.0,1.948102436,2
Dutch,229_3-71_1,7,0,0.0,1.9585143769999995,2
Dutch,229_3-76_1,2,0,0.0,1.9451650649999996,2
Dutch,229_3-76_2,26,0,0.0,1.9458196299999997,2
Dutch,229_3-76_3,4,0,0.0,1.935618455,2
Dutch,229_3-78_1,10,0,0.0,1.934778962,2
Dutch,229_3-78_2,7,0,0.0,1.9364618939999996,2
Dutch,229_3-90_1,102,0,0.0,0.6380705589999995,1
Dutch,229_3-92_1,41,0,0.0,0.7011874249999992,1
Dutch,229_3-9_1,4,0,0.0,2.113086624,2
Dutch,229_3-9_2,5,0,0.0,2.110355159,2
Dutch,22_1-26_2,2,0,0.0,0.1483369200000002,2
Dutch,22_1-32_1,4,0,0.0,0.4862014549999998,2
Dutch,22_1-42_2,1,0,0.0,0.4866756869999999,2
Dutch,22_1-44_3,2,0,0.0,0.4990472750000001,2
Dutch,22_1-44_5,4,0,0.0,0.5014310159999997,2
Dutch,22_1-45_1,4,2,0.5,0.1737354559999997,2
Dutch,22_1-46_1,2,0,0.0,0.4471369639999998,2
Dutch,22_1-48_2,1,0,0.0,0.509358964,2
Dutch,22_1-66_5,22,0,0.0,1.920015309,2
Dutch,22_1-90_1,2,0,0.0,2.3903295339999997,1
Dutch,230_1-233_1,4,0,0.0,0.1286158210000003,2
Dutch,230_1-233_3,8,0,0.0,0.1298763630000001,2
Dutch,230_1-234_2,1,0,0.0,0.1196584879999997,2
Dutch,230_1-268_1,1,0,0.0,0.2172874269999996,2
Dutch,230_1-283_1,5,0,0.0,1.3773817879999997,2
Dutch,230_1-326_1,6,0,0.0,1.7412753479999998,1
Dutch,230_1-32_1,1,0,0.0,2.304656311999999,2
Dutch,230_1-334_1,2,0,0.0,1.825067612,1
Dutch,230_1-335_1,8,0,0.0,1.8222711149999995,1
Dutch,230_1-36_1,4,0,0.0,2.322286831999999,2
Dutch,230_1-40_1,3,0,0.0,2.311241786,2
Dutch,230_1-42_2,6,0,0.0,2.3051305439999994,2
Dutch,230_1-44_1,1,0,0.0,2.316791692,2
Dutch,230_1-44_3,6,0,0.0,2.3175021319999995,2
Dutch,230_1-45_1,27,0,0.0,2.3969684449999997,2
Dutch,230_1-48_2,12,0,0.0,2.3278138209999995,2
Dutch,230_1-52_1,1,0,0.0,2.3298898089999995,2
Dutch,230_1-66_5,26,0,0.0,1.939315998,2
Dutch,230_1-69_1,1,0,0.0,1.936467954,2
Dutch,230_1-90_1,2,0,0.0,0.6279407629999993,1
Dutch,231_1-233_1,1,0,0.0,0.1451191230000001,2
Dutch,231_1-233_3,1,0,0.0,0.1463796650000004,2
Dutch,231_1-234_1,1,0,0.0,0.1395163780000001,2
Dutch,231_1-26_2,1,0,0.0,2.4368969329999994,2
Dutch,231_1-32_1,1,0,0.0,2.3211596139999995,2
Dutch,231_1-335_1,15,0,0.0,1.838774417,1
Dutch,231_1-44_3,1,0,0.0,2.3340054339999994,2
Dutch,231_1-45_1,1,0,0.0,2.413471747,2
Dutch,231_1-46_1,3,0,0.0,2.2820951229999995,2
Dutch,231_1-48_2,3,0,0.0,2.3443171229999997,2
Dutch,231_1-50_1,3,0,0.0,2.33928004,2
Dutch,231_1-66_5,8,0,0.0,1.9558192999999997,2
Dutch,231_1-78_1,2,0,0.0,1.941152468,2
Dutch,231_1-92_1,2,0,0.0,0.7075609309999997,1
Dutch,233_1-233_3,15,2,0.13333333333333333,0.0115613419999998,2
Dutch,233_1-234_1,1,0,0.0,0.048767701,2
Dutch,233_1-234_2,2,0,0.0,0.0454131129999999,2
Dutch,233_1-240_1,1,0,0.0,0.2574627999999999,2
Dutch,233_1-246_1,1,0,0.0,0.8311085209999995,2
Dutch,233_1-268_1,2,0,0.0,0.2284893179999998,2
Dutch,233_1-26_2,10,0,0.0,2.4315955219999994,2
Dutch,233_1-283_1,3,0,0.0,1.3885836789999997,2
Dutch,233_1-290_1,1,0,0.0,1.4309652289999997,2
Dutch,233_1-297_1,3,0,0.0,0.7315452569999996,2
Dutch,233_1-318_38,1,0,0.0,1.7043248899999996,1
Dutch,233_1-32_1,13,0,0.0,2.3158582029999994,2
Dutch,233_1-332_1,2,0,0.0,1.881410055,1
Dutch,233_1-333_1,5,0,0.0,1.820251343,1
Dutch,233_1-334_1,16,0,0.0,1.836269503,1
Dutch,233_1-334_3,9,0,0.0,1.843415867,1
Dutch,233_1-335_1,113,0,0.0,1.8334730059999995,1
Dutch,233_1-36_1,11,0,0.0,2.3334887229999994,2
Dutch,233_1-39_2,3,0,0.0,2.3208697919999994,2
Dutch,233_1-39_5,4,0,0.0,2.325632789,2
Dutch,233_1-40_1,6,0,0.0,2.3224436769999994,2
Dutch,233_1-42_2,26,0,0.0,2.316332435,2
Dutch,233_1-43_1,4,0,0.0,2.322921445,2
Dutch,233_1-44_1,9,0,0.0,2.327993582999999,2
Dutch,233_1-44_3,18,0,0.0,2.328704023,2
Dutch,233_1-45_1,81,0,0.0,2.408170335999999,2
Dutch,233_1-46_1,8,0,0.0,2.2767937119999995,2
Dutch,233_1-48_2,62,0,0.0,2.339015712,2
Dutch,233_1-50_1,2,0,0.0,2.3339786289999997,2
Dutch,233_1-52_1,2,0,0.0,2.3410916999999998,2
Dutch,233_1-66_3,2,0,0.0,1.957560105,2
Dutch,233_1-66_5,70,0,0.0,1.950517889,2
Dutch,233_1-69_1,2,0,0.0,1.947669845,2
Dutch,233_1-76_3,1,0,0.0,1.93669055,2
Dutch,233_1-78_1,2,0,0.0,1.935851057,2
Dutch,233_1-90_1,7,0,0.0,0.6391426539999996,1
Dutch,233_1-92_1,2,0,0.0,0.7022595199999997,1
Dutch,233_1-9_2,1,0,0.0,2.111427254,2
Dutch,233_3-234_1,1,0,0.0,0.0500282429999998,2
Dutch,233_3-234_2,4,0,0.0,0.0466736550000002,2
Dutch,233_3-234_3,2,0,0.0,0.0566370250000005,2
Dutch,233_3-234_5,2,0,0.0,0.0580502360000005,2
Dutch,233_3-234_8,2,0,0.0,0.0558072380000003,2
Dutch,233_3-240_1,4,0,0.0,0.2587233419999997,2
Dutch,233_3-268_1,4,0,0.0,0.22974986,2
Dutch,233_3-26_2,67,0,0.0,2.432856064,2
Dutch,233_3-283_1,19,0,0.0,1.3898442209999995,2
Dutch,233_3-295_0,1,0,0.0,0.949192225,1
Dutch,233_3-297_1,6,0,0.0,0.7328057989999999,2
Dutch,233_3-312_1,1,0,0.0,1.7167492299999996,1
Dutch,233_3-317_1,1,0,0.0,1.7169639269999997,1
Dutch,233_3-318_21,2,0,0.0,1.7034381479999998,1
Dutch,233_3-318_38,1,0,0.0,1.7055854319999997,1
Dutch,233_3-326_1,57,0,0.0,1.753737781,1
Dutch,233_3-32_1,18,0,0.0,2.317118745,2
Dutch,233_3-330_1,18,0,0.0,1.85605823,1
Dutch,233_3-332_1,3,0,0.0,1.8826705969999995,1
Dutch,233_3-333_1,6,0,0.0,1.8215118849999996,1
Dutch,233_3-334_1,22,0,0.0,1.837530045,1
Dutch,233_3-334_3,59,0,0.0,1.844676409,1
Dutch,233_3-335_1,270,0,0.0,1.834733548,1
Dutch,233_3-34_1,18,0,0.0,2.222781127,2
Dutch,233_3-36_1,1,0,0.0,2.334749265,2
Dutch,233_3-37_1,4,0,0.0,2.3282856779999994,2
Dutch,233_3-39_5,13,0,0.0,2.3268933309999995,2
Dutch,233_3-40_1,13,0,0.0,2.323704219,2
Dutch,233_3-42_2,56,0,0.0,2.317592977,2
Dutch,233_3-43_1,3,0,0.0,2.324181987,2
Dutch,233_3-44_1,20,0,0.0,2.3292541249999994,2
Dutch,233_3-44_3,39,0,0.0,2.329964565,2
Dutch,233_3-44_4,1,0,0.0,2.3385262909999995,2
Dutch,233_3-44_5,2,0,0.0,2.332348306,2
Dutch,233_3-45_1,362,0,0.0,2.4094308779999998,2
Dutch,233_3-46_1,36,0,0.0,2.2780542539999997,2
Dutch,233_3-48_2,118,1,0.00847457627118644,2.3402762539999995,2
Dutch,233_3-4_3,2,0,0.0,2.221528906,2
Dutch,233_3-50_1,3,0,0.0,2.335239171,2
Dutch,233_3-51_1,1,0,0.0,2.3378174009999992,2
Dutch,233_3-52_1,6,0,0.0,2.342352242,2
Dutch,233_3-66_5,160,0,0.0,1.951778431,2
Dutch,233_3-69_3,4,0,0.0,1.950435073,2
Dutch,233_3-71_1,2,0,0.0,1.960847014,2
Dutch,233_3-76_2,34,0,0.0,1.948152267,2
Dutch,233_3-76_3,2,0,0.0,1.937951092,2
Dutch,233_3-78_1,2,0,0.0,1.937111599,2
Dutch,233_3-78_2,1,0,0.0,1.938794531,2
Dutch,233_3-78_3,1,0,0.0,1.9374757609999995,2
Dutch,233_3-80_1,3,0,0.0,1.854160191,2
Dutch,233_3-8_1,1,0,0.0,2.117408902,2
Dutch,233_3-90_1,14,0,0.0,0.6404031959999998,1
Dutch,233_3-92_1,6,0,0.0,0.7035200619999995,1
Dutch,233_3-9_2,2,0,0.0,2.112687796,2
Dutch,234_1-234_2,10,8,0.8,0.0105530499999999,2
Dutch,234_1-236_1,1,0,0.0,0.085896478,2
Dutch,234_1-298_1,1,0,0.0,0.9395591459999996,1
Dutch,234_1-32_1,1,0,0.0,2.3102554579999994,2
Dutch,234_1-333_1,1,0,0.0,1.814648598,1
Dutch,234_1-334_1,2,0,0.0,1.830666758,1
Dutch,234_1-334_3,2,0,0.0,1.837813122,1
Dutch,234_1-335_1,70,0,0.0,1.8278702609999995,1
Dutch,234_1-39_5,1,0,0.0,2.320030044,2
Dutch,234_1-44_1,6,0,0.0,2.322390837999999,2
Dutch,234_1-44_3,3,0,0.0,2.323101278,2
Dutch,234_1-45_1,25,0,0.0,2.402567590999999,2
Dutch,234_1-46_1,2,0,0.0,2.2711909669999994,2
Dutch,234_1-48_2,2,0,0.0,2.333412967,2
Dutch,234_1-50_1,2,0,0.0,2.3283758839999997,2
Dutch,234_1-52_1,1,0,0.0,2.3354889549999998,2
Dutch,234_1-66_5,6,0,0.0,1.944915144,2
Dutch,234_1-76_2,1,0,0.0,1.94128898,2
Dutch,234_1-78_1,2,0,0.0,1.930248312,2
Dutch,234_2-236_1,10,0,0.0,0.0825418900000003,2
Dutch,234_2-268_1,1,0,0.0,0.2195319849999997,2
Dutch,234_2-26_2,1,0,0.0,2.4226381889999997,2
Dutch,234_2-283_1,1,0,0.0,1.3796263459999998,2
Dutch,234_2-32_1,1,0,0.0,2.3069008699999998,2
Dutch,234_2-334_3,5,0,0.0,1.8344585339999997,1
Dutch,234_2-335_1,51,0,0.0,1.8245156729999996,1
Dutch,234_2-39_2,1,0,0.0,2.311912459,2
Dutch,234_2-40_1,3,0,0.0,2.313486344,2
Dutch,234_2-42_2,5,0,0.0,2.3073751019999995,2
Dutch,234_2-44_1,1,0,0.0,2.3190362499999995,2
Dutch,234_2-44_3,6,0,0.0,2.3197466899999992,2
Dutch,234_2-45_1,28,0,0.0,2.3992130029999994,2
Dutch,234_2-46_1,2,0,0.0,2.267836379,2
Dutch,234_2-48_2,15,0,0.0,2.330058378999999,2
Dutch,234_2-50_1,1,0,0.0,2.325021296,2
Dutch,234_2-52_1,1,0,0.0,2.332134367,2
Dutch,234_2-66_5,22,0,0.0,1.9415605559999995,2
Dutch,234_2-76_2,10,0,0.0,1.9379343919999996,2
Dutch,234_2-90_1,3,0,0.0,0.6301853209999995,1
Dutch,234_3-26_2,1,0,0.0,2.432601559,2
Dutch,234_3-334_1,5,0,0.0,1.83727554,1
Dutch,234_3-335_1,5,0,0.0,1.834479043,1
Dutch,234_3-44_1,1,0,0.0,2.32899962,2
Dutch,234_3-44_3,1,0,0.0,2.32971006,2
Dutch,234_3-45_1,1,0,0.0,2.409176373,2
Dutch,234_3-46_1,2,0,0.0,2.277799749,2
Dutch,234_3-66_5,2,0,0.0,1.951523926,2
Dutch,234_5-234_8,1,0,0.0,0.0177723660000004,2
Dutch,234_5-326_1,3,0,0.0,1.754896487,1
Dutch,234_5-334_1,13,0,0.0,1.838688751,1
Dutch,234_5-335_1,14,0,0.0,1.835892254,1
Dutch,234_5-44_1,4,0,0.0,2.330412831,2
Dutch,234_5-45_1,23,0,0.0,2.410589584,2
Dutch,234_5-46_1,3,0,0.0,2.27921296,2
Dutch,234_5-48_2,4,0,0.0,2.3414349599999995,2
Dutch,234_5-66_5,10,0,0.0,1.952937137,2
Dutch,234_5-76_2,2,0,0.0,1.949310973,2
Dutch,234_5-90_1,6,0,0.0,0.6415619019999999,1
Dutch,234_5-92_1,2,0,0.0,0.704678768,1
Dutch,234_8-32_1,1,0,0.0,2.316034453,2
Dutch,234_8-334_1,1,0,0.0,1.836445753,1
Dutch,234_8-335_1,41,0,0.0,1.833649256,1
Dutch,234_8-39_2,1,0,0.0,2.321046042,2
Dutch,234_8-43_1,2,0,0.0,2.323097695,2
Dutch,234_8-44_1,1,0,0.0,2.328169833,2
Dutch,234_8-44_3,3,0,0.0,2.328880273,2
Dutch,234_8-45_1,2,0,0.0,2.4083465859999995,2
Dutch,234_8-46_1,3,0,0.0,2.2769699619999995,2
Dutch,234_8-48_2,2,0,0.0,2.339191962,2
Dutch,234_8-66_3,4,0,0.0,1.957736355,2
Dutch,234_8-66_5,3,0,0.0,1.950694139,2
Dutch,234_8-92_1,1,0,0.0,0.7024357699999997,1
Dutch,236_1-66_5,1,0,0.0,1.942027534,2
Dutch,236_1-76_2,1,0,0.0,1.93840137,2
Dutch,240_1-252_1,3,0,0.0,1.2619018269999995,1
Dutch,240_1-26_2,19,0,0.0,2.4724985719999992,2
Dutch,240_1-283_1,2,0,0.0,1.4294867289999993,2
Dutch,240_1-290_1,1,0,0.0,1.4718682789999993,2
Dutch,240_1-298_1,3,0,0.0,0.9860649409999996,1
Dutch,240_1-300_1,11,0,0.0,0.9926712629999992,1
Dutch,240_1-318_19,12,0,0.0,1.7438046279999997,1
Dutch,240_1-318_21,6,0,0.0,1.7430806559999996,1
Dutch,240_1-326_1,10,0,0.0,1.7933802889999997,1
Dutch,240_1-32_1,7,0,0.0,2.3567612529999997,2
Dutch,240_1-330_1,5,0,0.0,1.8957007379999995,1
Dutch,240_1-332_1,2,0,0.0,1.9223131049999995,1
Dutch,240_1-333_1,22,0,0.0,1.8611543929999996,1
Dutch,240_1-334_1,1,0,0.0,1.877172553,1
Dutch,240_1-334_3,5,0,0.0,1.884318917,1
Dutch,240_1-335_1,284,0,0.0,1.8743760559999996,1
Dutch,240_1-37_1,3,0,0.0,2.367928185999999,2
Dutch,240_1-39_2,2,0,0.0,2.3617728419999997,2
Dutch,240_1-39_5,6,0,0.0,2.3665358389999995,2
Dutch,240_1-42_2,7,0,0.0,2.3572354849999995,2
Dutch,240_1-43_1,6,0,0.0,2.363824495,2
Dutch,240_1-44_1,3,0,0.0,2.368896632999999,2
Dutch,240_1-44_3,15,0,0.0,2.369607073,2
Dutch,240_1-45_1,112,0,0.0,2.449073385999999,2
Dutch,240_1-46_1,31,0,0.0,2.3176967619999997,2
Dutch,240_1-47_2,2,0,0.0,2.322106276999999,2
Dutch,240_1-48_2,51,0,0.0,2.3799187619999995,2
Dutch,240_1-50_1,3,0,0.0,2.374881678999999,2
Dutch,240_1-66_5,118,0,0.0,1.991420939,2
Dutch,240_1-76_1,4,0,0.0,1.9871402099999995,2
Dutch,240_1-76_2,5,0,0.0,1.987794775,2
Dutch,240_1-77_2,4,0,0.0,1.9762538109999996,2
Dutch,240_1-78_2,1,0,0.0,1.978437039,2
Dutch,240_1-87_1,3,0,0.0,1.284931417999999,1
Dutch,240_1-90_1,18,0,0.0,0.6800457039999994,1
Dutch,240_1-9_2,1,0,0.0,2.1523303039999995,2
Dutch,246_1-26_2,3,0,0.0,2.2975467709999995,2
Dutch,246_1-283_1,1,0,0.0,1.2545349279999995,2
Dutch,246_1-326_1,5,0,0.0,1.6184284879999995,1
Dutch,246_1-332_1,4,0,0.0,1.7473613039999998,1
Dutch,246_1-334_1,1,0,0.0,1.702220752,1
Dutch,246_1-334_3,2,0,0.0,1.709367116,1
Dutch,246_1-335_1,17,0,0.0,1.6994242549999996,1
Dutch,246_1-36_1,1,0,0.0,2.1994399719999995,2
Dutch,246_1-39_2,1,0,0.0,2.1868210409999995,2
Dutch,246_1-39_5,1,0,0.0,2.191584038,2
Dutch,246_1-42_2,2,0,0.0,2.182283684,2
Dutch,246_1-44_1,1,0,0.0,2.1939448319999992,2
Dutch,246_1-44_3,1,0,0.0,2.194655272,2
Dutch,246_1-45_1,6,0,0.0,2.274121584999999,2
Dutch,246_1-46_1,2,0,0.0,2.142744961,2
Dutch,246_1-48_2,19,0,0.0,2.204966961,2
Dutch,246_1-52_1,1,0,0.0,2.2070429489999994,2
Dutch,246_1-66_3,2,0,0.0,1.823511354,2
Dutch,246_1-66_5,12,0,0.0,1.816469138,2
Dutch,246_1-90_1,1,0,0.0,0.7939608489999994,1
Dutch,246_1-92_1,2,0,0.0,0.8570777149999995,1
Dutch,24_2-326_1,2,0,0.0,1.9261621579999997,1
Dutch,24_2-32_1,2,0,0.0,0.4861415479999995,2
Dutch,24_2-332_1,7,0,0.0,2.0550949739999997,1
Dutch,24_2-335_1,22,0,0.0,2.007157925,1
Dutch,24_2-39_5,3,0,0.0,0.4959161339999993,2
Dutch,24_2-42_2,3,1,0.3333333333333333,0.4866157799999997,2
Dutch,24_2-44_3,1,0,0.0,0.4989873679999994,2
Dutch,24_2-45_1,1,0,0.0,0.1736755489999999,2
Dutch,24_2-48_2,3,1,0.3333333333333333,0.5092990569999993,2
Dutch,24_2-66_5,10,0,0.0,1.9199554019999991,2
Dutch,252_1-26_2,17,0,0.0,2.151255823,1
Dutch,252_1-300_1,2,0,0.0,1.2705038839999996,0
Dutch,252_1-318_19,24,0,0.0,1.422561879,0
Dutch,252_1-326_1,10,0,0.0,1.47213754,0
Dutch,252_1-32_1,8,0,0.0,2.035518504,1
Dutch,252_1-332_1,3,0,0.0,1.601070356,0
Dutch,252_1-334_1,9,0,0.0,1.555929804,0
Dutch,252_1-335_1,87,0,0.0,1.5531333069999995,0
Dutch,252_1-37_1,2,0,0.0,2.0466854369999994,1
Dutch,252_1-39_5,7,0,0.0,2.04529309,1
Dutch,252_1-42_2,1,0,0.0,2.035992736,1
Dutch,252_1-44_3,9,0,0.0,2.048364324,1
Dutch,252_1-45_1,73,0,0.0,2.1278306369999997,1
Dutch,252_1-46_1,5,0,0.0,1.996454013,1
Dutch,252_1-48_2,28,0,0.0,2.058676013,1
Dutch,252_1-66_5,69,0,0.0,1.67017819,1
Dutch,256_1-26_2,5,0,0.0,2.022951453,1
Dutch,256_1-326_1,10,0,0.0,1.34383317,0
Dutch,256_1-335_1,60,0,0.0,1.4248289369999998,0
Dutch,256_1-44_1,10,0,0.0,1.919349514,1
Dutch,256_1-45_1,5,0,0.0,1.999526267,1
Dutch,256_1-46_1,5,0,0.0,1.868149643,1
Dutch,256_1-48_2,10,0,0.0,1.9303716429999995,1
Dutch,257_1-26_2,1,0,0.0,2.284906298,1
Dutch,257_1-297_1,2,0,0.0,1.183931403,1
Dutch,257_1-298_1,6,0,0.0,1.3975480369999995,0
Dutch,257_1-326_1,3,0,0.0,1.605788015,0
Dutch,257_1-32_1,4,0,0.0,2.169168979,1
Dutch,257_1-335_1,73,0,0.0,1.6867837819999998,0
Dutch,257_1-38_1,3,0,0.0,2.16622702,1
Dutch,257_1-39_5,3,0,0.0,2.1789435649999995,1
Dutch,257_1-42_2,3,0,0.0,2.169643211,1
Dutch,257_1-45_1,10,0,0.0,2.261481112,1
Dutch,257_1-48_2,6,0,0.0,2.1923264879999995,1
Dutch,257_1-50_1,2,0,0.0,2.187289405,1
Dutch,257_1-66_5,2,0,0.0,1.803828665,1
Dutch,25_1-330_1,2,0,0.0,2.026473082,1
Dutch,25_1-42_1,1,0,0.0,0.4853985339999997,2
Dutch,25_1-43_1,4,0,0.0,0.491195265,2
Dutch,25_1-48_2,2,2,1.0,0.5072895319999997,2
Dutch,263_1-26_2,1,0,0.0,2.383758713,1
Dutch,263_1-326_1,6,0,0.0,1.70464043,0
Dutch,263_1-334_3,1,0,0.0,1.7955790580000002,0
Dutch,263_1-335_1,14,0,0.0,1.785636197,0
Dutch,263_1-39_5,2,0,0.0,2.27779598,1
Dutch,263_1-43_1,1,0,0.0,2.2750846360000003,1
Dutch,263_1-45_1,1,0,0.0,2.3603335269999994,1
Dutch,263_1-46_1,1,0,0.0,2.228956903,1
Dutch,263_1-48_2,2,0,0.0,2.291178903,1
Dutch,263_1-66_5,14,0,0.0,1.90268108,1
Dutch,264_1-318_19,1,0,0.0,1.6516634259999998,0
Dutch,264_1-318_38,1,0,0.0,1.6530867379999998,0
Dutch,264_1-32_1,2,0,0.0,2.264620051,1
Dutch,264_1-335_1,9,0,0.0,1.7822348539999997,0
Dutch,264_1-66_5,5,0,0.0,1.899279737,1
Dutch,264_1-92_1,1,0,0.0,1.4760695179999996,0
Dutch,268_1-26_2,4,0,0.0,2.443525089999999,2
Dutch,268_1-283_1,1,0,0.0,1.4005132469999997,2
Dutch,268_1-297_1,3,0,0.0,0.7434748249999998,2
Dutch,268_1-326_1,11,0,0.0,1.7644068069999994,1
Dutch,268_1-32_1,5,0,0.0,2.3277877709999992,2
Dutch,268_1-334_1,3,0,0.0,1.848199071,1
Dutch,268_1-334_3,4,0,0.0,1.8553454349999992,1
Dutch,268_1-335_1,52,0,0.0,1.8454025739999995,1
Dutch,268_1-39_5,5,0,0.0,2.337562356999999,2
Dutch,268_1-40_1,7,0,0.0,2.334373245,2
Dutch,268_1-42_2,8,0,0.0,2.3282620029999994,2
Dutch,268_1-43_1,2,0,0.0,2.3348510129999998,2
Dutch,268_1-44_1,5,0,0.0,2.339923151,2
Dutch,268_1-44_3,7,0,0.0,2.340633590999999,2
Dutch,268_1-45_1,27,0,0.0,2.4200999039999997,2
Dutch,268_1-46_1,3,0,0.0,2.2887232799999992,2
Dutch,268_1-48_2,15,0,0.0,2.350945279999999,2
Dutch,268_1-52_1,1,0,0.0,2.353021268,2
Dutch,268_1-66_5,54,0,0.0,1.9624474569999992,2
Dutch,268_1-90_1,2,0,0.0,0.6510722219999994,1
Dutch,269_1-317_1,2,0,0.0,1.7227292019999991,1
Dutch,269_1-318_21,1,0,0.0,1.7092034229999995,1
Dutch,269_1-326_1,2,0,0.0,1.7595030559999991,1
Dutch,269_1-330_1,1,0,0.0,1.8618235049999992,1
Dutch,269_1-334_1,7,0,0.0,1.8432953199999995,1
Dutch,269_1-334_3,1,0,0.0,1.8504416839999995,1
Dutch,269_1-335_1,95,0,0.0,1.8404988229999992,1
Dutch,269_1-34_1,5,0,0.0,2.228546401999999,2
Dutch,269_1-43_1,6,0,0.0,2.329947262,2
Dutch,269_1-44_3,2,0,0.0,2.3357298399999995,2
Dutch,269_1-45_1,41,0,0.0,2.415196152999999,2
Dutch,269_1-46_1,5,0,0.0,2.283819528999999,2
Dutch,269_1-48_2,13,0,0.0,2.3460415289999994,2
Dutch,269_1-52_1,2,0,0.0,2.348117516999999,2
Dutch,269_1-66_3,8,0,0.0,1.9645859219999997,2
Dutch,269_1-66_4,14,0,0.0,1.9590255,2
Dutch,269_1-66_5,23,0,0.0,1.957543706,2
Dutch,26_2-276_1,4,0,0.0,2.339114775,2
Dutch,26_2-283_1,27,0,0.0,2.318840725,2
Dutch,26_2-290_1,3,0,0.0,2.361222275,2
Dutch,26_2-294_1,2,0,0.0,2.6052225499999992,1
Dutch,26_2-297_1,7,0,0.0,2.260877673,2
Dutch,26_2-298_1,4,0,0.0,2.474494307,1
Dutch,26_2-29_1,3,0,0.0,0.5060697079999996,2
Dutch,26_2-300_1,18,0,0.0,2.481100629,1
Dutch,26_2-308_1,4,0,0.0,1.98172575,2
Dutch,26_2-30_1,6,6,1.0,0.4206534080000002,2
Dutch,26_2-317_1,3,0,0.0,1.893566527,1
Dutch,26_2-318_13,2,0,0.0,1.887542724,1
Dutch,26_2-318_19,36,0,0.0,1.88076472,1
Dutch,26_2-318_20,1,0,0.0,1.880591251,2
Dutch,26_2-318_21,15,0,0.0,1.880040748,1
Dutch,26_2-318_38,4,0,0.0,1.882188032,1
Dutch,26_2-318_40,14,0,0.0,1.881146806,1
Dutch,26_2-318_5,45,0,0.0,1.888051909,1
Dutch,26_2-318_79,2,0,0.0,1.880849491,1
Dutch,26_2-31_2,3,1,0.3333333333333333,0.4406424879999995,2
Dutch,26_2-324_1,3,0,0.0,1.870278703,1
Dutch,26_2-326_1,144,0,0.0,1.930340381,1
Dutch,26_2-32_1,167,27,0.16167664670658682,0.4903197709999998,2
Dutch,26_2-330_1,78,0,0.0,2.03266083,1
Dutch,26_2-331_1,18,0,0.0,2.011236929,1
Dutch,26_2-332_1,25,0,0.0,2.059273197,1
Dutch,26_2-333_1,28,0,0.0,1.998114485,1
Dutch,26_2-334_1,143,0,0.0,2.014132645,1
Dutch,26_2-334_2,2,0,0.0,2.018558229,1
